,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity
155,LOG,2018-12-20T06:14:42.133Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,OB aborted after 274 seconds at 2018-12-20T06:14:42,0,0,,
156,LOG,2018-12-20T06:14:59.153Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,OB started at 2018-12-20T06:14:59,0,0,,
157,LOG,2018-12-20T06:14:59.153Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,(OBS.NAME: SCI_2MASS_J07265869_3418438_GRAVITY_UT1UT2UT3UT4_MEDIUM-SPLIT // OBS.ID: 2206388),0,0,,
158,LOG,2018-12-20T04:56:41.375Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,ACK ABORT (red),0,0,,
159,LOG,2018-12-20T04:56:41.386Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,OB aborted after 946 seconds at 2018-12-20T04:56:41,0,0,,
160,LOG,2018-12-19T05:07:20.278Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB paused at 2018-12-19T05:07:20,0,0,,
161,LOG,2018-12-19T05:08:41.200Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: CAL_hd58215_HR // OBS.ID: 2228613),0,0,,
162,LOG,2018-12-17T07:11:40.289Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,OB finished (TERMINATED) in 2409 seconds at 2018-12-17T07:11:40,0,0,,
163,LOG,2018-12-25T09:12:08.716Z,GRAVITY,wgv,wgv,wgv,bob_ins,233,seq,,,,OB finished (TERMINATED) in 7291 seconds at 2018-12-25T09:12:08,0,0,,
164,LOG,2018-12-28T00:20:35.247Z,GRAVITY,wgv,wgv,wgv,bob_34512,246,seq,,,,OB started at 2018-12-28T00:20:35,0,0,,
165,LOG,2018-12-20T05:41:09.256Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,OB started at 2018-12-20T05:41:09,0,0,,
166,LOG,2018-12-20T04:24:27.862Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,OB started at 2018-12-20T04:24:27,0,0,,
167,LOG,2018-12-26T02:59:35.660Z,GRAVITY,wgv,wgv,wgv,bob_23530,86,seq,,,,OB finished (TERMINATED) in 550 seconds at 2018-12-26T02:59:35,0,0,,
168,LOG,2018-12-17T07:11:45.298Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,OB started at 2018-12-17T07:11:45,0,0,,
169,LOG,2018-12-17T07:11:45.298Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,(OBS.NAME: CAL_HD54878 // OBS.ID: 2166120),0,0,,
170,LOG,2018-12-18T23:53:22.457Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: CAL_hd58215_HR // OBS.ID: 2228613),0,0,,
171,LOG,2018-12-19T00:06:39.815Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: B02_HD10380_MED_SPLIT // OBS.ID: 200451634),0,0,,
172,LOG,2018-12-23T07:56:23.582Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,(OBS.NAME: CAL_betpyx_HR // OBS.ID: 2230518),0,0,,
173,LOG,2018-12-18T01:48:14.692Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB finished (TERMINATED) in 615 seconds at 2018-12-18T01:48:14,0,0,,
174,LOG,2018-12-25T01:06:26.129Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,(OBS.NAME: SCI_Achernar // OBS.ID: 2062945),0,0,,
175,LOG,2018-12-25T01:06:26.129Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB started at 2018-12-25T01:06:26,0,0,,
176,LOG,2018-12-24T00:18:46.251Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,ERROR: ACK ABORT (red),0,0,,
177,LOG,2018-12-24T00:19:14.368Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T00:19:14,0,0,,
178,LOG,2018-12-17T06:31:09.175Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,OB finished (TERMINATED) in 1319 seconds at 2018-12-17T06:31:09,0,0,,
179,LOG,2018-12-24T03:35:01.149Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB finished (TERMINATED) in 1026 seconds at 2018-12-24T03:35:01,0,0,,
180,LOG,2018-12-24T03:37:26.515Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T03:37:26,0,0,,
181,LOG,2018-12-24T03:37:26.515Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: CAL_HIP17272_new // OBS.ID: 2231308),0,0,,
182,LOG,2018-12-18T09:36:32.270Z,GRAVITY,wgv,wgv,wgv,bob_ins,138,seq,,,,OB finished (TERMINATED) in 4185 seconds at 2018-12-18T09:36:32,0,0,,
183,LOG,2018-12-24T03:51:03.578Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T03:51:03,0,0,,
184,LOG,2018-12-18T08:26:47.924Z,GRAVITY,wgv,wgv,wgv,bob_ins,138,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
185,LOG,2018-12-19T06:41:49.805Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2226630),0,0,,
186,LOG,2018-12-19T06:38:58.449Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,ACK ABORT (red),0,0,,
187,LOG,2018-12-19T06:43:41.094Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2226630),0,0,,
188,LOG,2018-12-23T08:15:48.551Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB started at 2018-12-23T08:15:48,0,0,,
189,LOG,2018-12-23T08:25:58.129Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB continued at 2018-12-23T08:25:58,0,0,,
190,LOG,2018-12-24T04:24:35.591Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB finished (TERMINATED) in 1591 seconds at 2018-12-24T04:24:35,0,0,,
191,LOG,2018-12-25T07:10:37.057Z,GRAVITY,wgv,wgv,wgv,bob_ins,233,seq,,,,OB started at 2018-12-25T07:10:37,0,0,,
192,LOG,2018-12-23T04:35:10.285Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB started at 2018-12-23T04:35:10,0,0,,
193,LOG,2018-12-24T06:42:59.181Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB finished (TERMINATED) in 1483 seconds at 2018-12-24T06:42:59,0,0,,
194,LOG,2018-12-25T05:37:12.035Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB finished (TERMINATED) in 2308 seconds at 2018-12-25T05:37:12,0,0,,
195,LOG,2018-12-24T07:33:45.009Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T07:33:45,0,0,,
196,LOG,2018-12-22T07:56:40.764Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: CAL_betpyx_HR // OBS.ID: 2230518),0,0,,
197,LOG,2018-12-22T08:13:24.563Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1004 seconds at 2018-12-22T08:13:24,0,0,,
198,LOG,2018-12-22T08:13:31.100Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T08:13:31,0,0,,
199,LOG,2018-12-19T07:30:55.785Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB finished (TERMINATED) in 985 seconds at 2018-12-19T07:30:55,0,0,,
200,LOG,2018-12-19T07:47:37.284Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T07:47:37,0,0,,
201,LOG,2018-12-19T07:56:16.693Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,ERROR: ACK ABORT (red),0,0,,
202,LOG,2018-12-19T07:47:37.284Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2226630),0,0,,
203,LOG,2018-12-19T04:11:33.445Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB finished (TERMINATED) in 806 seconds at 2018-12-19T04:11:33,0,0,,
204,LOG,2018-12-19T04:11:45.389Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T04:11:45,0,0,,
205,LOG,2018-12-19T04:11:45.389Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2226630),0,0,,
206,LOG,2018-12-22T06:31:14.939Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T06:31:14,0,0,,
207,LOG,2018-12-22T06:38:19.335Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB aborted after 425 seconds at 2018-12-22T06:38:19,0,0,,
208,LOG,2018-12-19T06:10:01.854Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB finished (TERMINATED) in 1022 seconds at 2018-12-19T06:10:01,0,0,,
209,LOG,2018-12-19T06:10:12.158Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T06:10:12,0,0,,
210,LOG,2018-12-19T06:19:37.481Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB aborted after 565 seconds at 2018-12-19T06:19:37,0,0,,
211,LOG,2018-12-19T06:20:21.962Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T06:20:21,0,0,,
212,LOG,2018-12-24T03:28:15.008Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB paused at 2018-12-24T03:28:15,0,0,,
213,LOG,2018-12-25T03:36:56.699Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB finished (TERMINATED) in 1297 seconds at 2018-12-25T03:36:56,0,0,,
214,LOG,2018-12-25T03:37:00.482Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB started at 2018-12-25T03:37:00,0,0,,
215,LOG,2018-12-25T03:37:00.482Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,(OBS.NAME: SCI_MWC158 // OBS.ID: 2156369),0,0,,
216,LOG,2018-12-21T05:05:16.845Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T05:05:16,0,0,,
217,LOG,2018-12-21T05:05:27.469Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,(OBS.NAME: SCI_HIP28153_2 // OBS.ID: 2162683),0,0,,
218,LOG,2018-12-21T05:09:48.007Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T05:09:48,0,0,,
219,LOG,2018-12-25T07:06:30.398Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB finished (TERMINATED) in 1124 seconds at 2018-12-25T07:06:30,0,0,,
220,LOG,2018-12-19T17:34:37.782Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
221,LOG,2018-12-18T00:45:31.868Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-18T00:45:31,0,0,,
222,LOG,2018-12-18T00:45:31.868Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: B02_HD12524_MED_SPLIT // OBS.ID: 200451718),0,0,,
223,LOG,2018-12-23T09:29:52.436Z,GRAVITY,wgv,wgv,wgv,bob_ins,241,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
224,LOG,2018-12-19T00:09:17.992Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: B02_HD9362_MED_SPLIT // OBS.ID: 200452564),0,0,,
225,LOG,2018-12-24T07:57:56.810Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T07:57:56,0,0,,
226,LOG,2018-12-24T08:09:33.523Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB finished (TERMINATED) in 697 seconds at 2018-12-24T08:09:33,0,0,,
227,LOG,2018-12-19T00:30:25.498Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T00:30:25,0,0,,
228,LOG,2018-12-19T01:10:18.432Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,ACK ABORT (red),0,0,,
229,LOG,2018-12-27T14:45:06.459Z,GRAVITY,wgv,wgv,wgv,bob_46547,186,seq,,,,OB finished (TERMINATED) in 3349 seconds at 2018-12-27T14:45:06,0,0,,
230,LOG,2018-12-27T13:49:17.671Z,GRAVITY,wgv,wgv,wgv,bob_46547,186,seq,,,,OB started at 2018-12-27T13:49:17,0,0,,
231,LOG,2018-12-27T13:49:17.671Z,GRAVITY,wgv,wgv,wgv,bob_46547,186,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
232,LOG,2018-12-22T01:16:02.595Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: SCI_Achernar // OBS.ID: 2062938),0,0,,
233,LOG,2018-12-24T01:10:50.489Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T01:10:50,0,0,,
234,LOG,2018-12-22T01:40:44.950Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T01:40:44,0,0,,
235,LOG,2018-12-22T02:22:03.635Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2230545),0,0,,
236,LOG,2018-12-24T23:54:01.841Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB finished (TERMINATED) in 16928 seconds at 2018-12-24T23:54:01,0,0,,
237,LOG,2018-12-24T19:07:16.388Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB aborted after 1543 seconds at 2018-12-24T19:07:14,0,0,,
238,LOG,2018-12-19T08:13:06.247Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB finished (TERMINATED) in 977 seconds at 2018-12-19T08:13:06,0,0,,
239,LOG,2018-12-19T08:13:23.897Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T08:13:23,0,0,,
240,LOG,2018-12-19T08:13:23.897Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: CAL_iotcar_HR // OBS.ID: 2228625),0,0,,
241,LOG,2018-12-26T02:42:20.086Z,GRAVITY,wgv,wgv,wgv,bob_23530,86,seq,,,,(OBS.NAME: M05_HD37877_MED_SPLIT // OBS.ID: 200454292),0,0,,
242,LOG,2018-12-27T20:49:02.420Z,GRAVITY,wgv,wgv,wgv,bob_46547,186,seq,,,,OB aborted after 1 seconds at 2018-12-27T20:49:00,0,0,,
243,LOG,2018-12-27T20:49:14.304Z,GRAVITY,wgv,wgv,wgv,bob_46547,186,seq,,,,OB started at 2018-12-27T20:49:14,0,0,,
244,LOG,2018-12-18T01:20:11.628Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: M05_HD15176_MED_SPLIT // OBS.ID: 200453248),0,0,,
245,LOG,2018-12-18T01:35:09.539Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-18T01:35:09,0,0,,
246,LOG,2018-12-18T01:35:09.539Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: M05_HD15464_MED_SPLIT // OBS.ID: 200453293),0,0,,
247,LOG,2018-12-26T02:23:05.967Z,GRAVITY,wgv,wgv,wgv,bob_23530,86,seq,,,,(OBS.NAME: M05_HD37877_MED_SPLIT // OBS.ID: 200454292),0,0,,
248,LOG,2018-12-26T02:50:25.962Z,GRAVITY,wgv,wgv,wgv,bob_23530,86,seq,,,,(OBS.NAME: M05_HD36134_MED_SPLIT // OBS.ID: 200454277),0,0,,
249,LOG,2018-12-27T20:48:59.753Z,GRAVITY,wgv,wgv,wgv,bob_46547,186,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
250,LOG,2018-12-27T20:49:14.304Z,GRAVITY,wgv,wgv,wgv,bob_46547,186,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
251,LOG,2018-12-22T08:53:12.567Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T08:53:12,0,0,,
252,LOG,2018-12-18T01:07:10.886Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: M05_HD12619_MED_SPLIT // OBS.ID: 200452966),0,0,,
253,LOG,2018-12-18T01:15:16.617Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-18T01:15:16,0,0,,
254,LOG,2018-12-18T01:15:16.617Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: M05_HD15176_MED_SPLIT // OBS.ID: 200453248),0,0,,
255,LOG,2018-12-18T01:16:02.492Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB aborted after 39 seconds at 2018-12-18T01:15:55,0,0,,
256,LOG,2018-12-18T01:16:23.426Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-18T01:16:23,0,0,,
257,LOG,2018-12-18T01:16:23.426Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: M05_HD15176_MED_SPLIT // OBS.ID: 200453248),0,0,,
258,LOG,2018-12-25T00:20:58.735Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB finished (TERMINATED) in 1113 seconds at 2018-12-25T00:20:58,0,0,,
259,LOG,2018-12-18T01:35:46.213Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB aborted after 20 seconds at 2018-12-18T01:35:29,0,0,,
260,LOG,2018-12-25T00:59:47.639Z,GRAVITY,wgv,wgv,wgv,bob_46580,77,seq,,,,OB started at 2018-12-25T00:59:47,0,0,,
261,LOG,2018-12-20T03:59:41.223Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,OB started at 2018-12-20T03:59:41,0,0,,
262,LOG,2018-12-22T00:57:21.050Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB started at 2018-12-22T00:57:21,0,0,,
263,LOG,2018-12-22T00:57:21.050Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: B02_HD720_MED_SPLIT // OBS.ID: 200452456),0,0,,
264,LOG,2018-12-22T00:57:17.775Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB aborted after 39 seconds at 2018-12-22T00:57:17,0,0,,
265,LOG,2018-12-24T01:32:04.363Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,ERROR: ACK ABORT (red),0,0,,
266,LOG,2018-12-24T01:32:39.043Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2226326),0,0,,
267,LOG,2018-12-19T01:39:36.894Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB aborted after 58 seconds at 2018-12-19T01:39:27,0,0,,
268,LOG,2018-12-19T08:48:50.658Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T08:48:50,0,0,,
269,LOG,2018-12-19T01:38:29.779Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T01:38:29,0,0,,
270,LOG,2018-12-19T08:48:50.658Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2226630),0,0,,
271,LOG,2018-12-24T11:00:05.001Z,GRAVITY,wgv,wgv,wgv,bob_ins,159,seq,,,,OB aborted after 8988 seconds at 2018-12-24T10:56:55,0,0,,
272,LOG,2018-12-24T11:00:30.669Z,GRAVITY,wgv,wgv,wgv,bob_ins,159,seq,,,,OB started at 2018-12-24T11:00:30,0,0,,
273,LOG,2018-12-24T11:00:30.669Z,GRAVITY,wgv,wgv,wgv,bob_ins,159,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
274,LOG,2018-12-19T08:32:23.002Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2226630),0,0,,
275,LOG,2018-12-21T02:53:17.294Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,ACK ABORT (red),0,0,,
276,LOG,2018-12-21T02:53:23.709Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T02:53:23,0,0,,
277,LOG,2018-12-21T03:11:35.562Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB aborted after 1092 seconds at 2018-12-21T03:11:35,0,0,,
278,LOG,2018-12-23T13:23:54.922Z,GRAVITY,wgv,wgv,wgv,bob_ins,241,seq,,,,OB started at 2018-12-23T13:23:54,0,0,,
279,LOG,2018-12-21T02:23:17.698Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB paused at 2018-12-21T02:23:17,0,0,,
280,LOG,2018-12-19T23:10:31.653Z,GRAVITY,wgv,wgv,wgv,bob_44140,100,seq,,,,OB continued at 2018-12-19T23:10:31,0,0,,
281,LOG,2018-12-24T01:21:01.886Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2226326),0,0,,
282,LOG,2018-12-22T09:12:46.959Z,GRAVITY,wgv,wgv,wgv,bob_ins,225,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
283,LOG,2018-12-24T02:13:26.311Z,GRAVITY,wgv,wgv,wgv,bob_25546,148,seq,,,,OB started at 2018-12-24T02:13:26,0,0,,
284,LOG,2018-12-22T01:40:39.297Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB finished (TERMINATED) in 1477 seconds at 2018-12-22T01:40:39,0,0,,
285,LOG,2018-12-22T01:40:44.950Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,(OBS.NAME: CAL_delPhe // OBS.ID: 2062941),0,0,,
286,LOG,2018-12-21T01:29:27.967Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB continued at 2018-12-21T01:29:27,0,0,,
287,LOG,2018-12-17T15:09:29.418Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-17T15:09:29,0,0,,
288,LOG,2018-12-17T15:05:03.585Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
289,LOG,2018-12-17T15:08:44.340Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB aborted after 47 seconds at 2018-12-17T15:05:50,0,0,,
290,LOG,2018-12-17T15:05:03.585Z,GRAVITY,wgv,wgv,wgv,bob_7875,47,seq,,,,OB started at 2018-12-17T15:05:03,0,0,,
291,LOG,2018-12-23T08:40:17.723Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB started at 2018-12-23T08:40:17,0,0,,
292,LOG,2018-12-23T08:55:27.835Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB finished (TERMINATED) in 910 seconds at 2018-12-23T08:55:27,0,0,,
293,LOG,2018-12-23T08:55:33.562Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,(OBS.NAME: SCI_vycma_HR // OBS.ID: 2230545),0,0,,
294,LOG,2018-12-21T09:03:01.785Z,GRAVITY,wgv,wgv,wgv,bob_ins,254,seq,,,,OB started at 2018-12-21T09:03:01,0,0,,
295,LOG,2018-12-21T09:03:01.785Z,GRAVITY,wgv,wgv,wgv,bob_ins,254,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
296,LOG,2018-12-24T12:21:31.505Z,GRAVITY,wgv,wgv,wgv,bob_ins,159,seq,,,,OB started at 2018-12-24T12:21:31,0,0,,
297,LOG,2018-12-24T12:21:31.505Z,GRAVITY,wgv,wgv,wgv,bob_ins,159,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
298,LOG,2018-12-23T09:09:53.392Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB finished (TERMINATED) in 860 seconds at 2018-12-23T09:09:53,0,0,,
299,LOG,2018-12-23T09:15:14.782Z,GRAVITY,wgv,wgv,wgv,bob_9247,81,seq,,,,OB finished (TERMINATED) in 289 seconds at 2018-12-23T09:15:14,0,0,,
300,LOG,2018-12-18T23:40:05.360Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB finished (TERMINATED) in 10889 seconds at 2018-12-18T23:40:05,0,0,,
301,LOG,2018-12-18T23:54:48.559Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB aborted after 15 seconds at 2018-12-18T23:53:37,0,0,,
302,LOG,2018-12-19T00:06:39.815Z,GRAVITY,wgv,wgv,wgv,bob_39402,88,seq,,,,OB started at 2018-12-19T00:06:39,0,0,,
303,LOG,2018-12-16T20:30:11.298Z,GRAVITY,wgv,wgv,wgv,bob_14270,233,seq,,,,OB finished (TERMINATED) in 3817 seconds at 2018-12-16T20:30:11,0,0,,
304,LOG,2018-12-26T20:18:39.234Z,GRAVITY,wgv,wgv,wgv,bob_11351,198,seq,,,,OB aborted after 4339 seconds at 2018-12-26T20:18:39,0,0,,
305,LOG,2018-12-20T06:56:31.012Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB paused at 2018-12-20T06:56:31,0,0,,
306,LOG,2018-12-21T23:41:02.210Z,GRAVITY,wgv,wgv,wgv,bob_42025,193,seq,,,,OB continued at 2018-12-21T23:41:02,0,0,,
307,LOG,2018-12-20T06:28:12.112Z,GRAVITY,wgv,wgv,wgv,bob_29522,170,seq,,,,OB started at 2018-12-20T06:28:12,0,0,,
308,LOG,2018-12-20T06:28:12.112Z,GRAVITY,wgv,wgv,wgv,bob_29522,170,seq,,,,(OBS.NAME: SCI_HD94509 // OBS.ID: 2139739),0,0,,
309,LOG,2018-12-20T06:43:14.936Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB started at 2018-12-20T06:43:14,0,0,,
310,LOG,2018-12-20T06:44:03.167Z,GRAVITY,wgv,wgv,wgv,bob_46582,170,seq,,,,OB started at 2018-12-20T06:44:03,0,0,,
311,LOG,2018-12-21T00:57:33.899Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB aborted after 15 seconds at 2018-12-21T00:57:29,0,0,,
312,LOG,2018-12-21T00:59:09.229Z,GRAVITY,wgv,wgv,wgv,bob_7008,154,seq,,,,OB started at 2018-12-21T00:59:09,0,0,,
