,@timestamp,logtype,system,loghost,hostname,envname,procname,procid,module,keywname,keywvalue,keywmask,logtext,errstack,errstackidx,errlocation,errseverity,keymask,csvfile
923,2020-02-06T19:06:28.431,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
924,2020-02-06T19:12:28.606,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
925,2020-02-06T19:20:36.670,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
926,2020-02-06T19:20:36.620,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
927,2020-02-06T15:28:50.490,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
928,2020-02-06T15:27:14.449,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
929,2020-02-06T15:36:14.133,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
930,2020-02-06T15:45:44.512,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
931,2020-02-06T15:46:59.479,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
932,2020-02-06T15:46:59.520,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
933,2020-02-06T15:48:13.467,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
934,2020-02-06T15:47:36.525,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
935,2020-02-06T16:13:50.522,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
936,2020-02-06T16:14:27.471,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
937,2020-02-06T16:14:27.515,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
938,2020-02-06T16:41:20.151,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
939,2020-02-06T17:34:30.667,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
940,2020-02-06T17:37:00.859,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
941,2020-02-06T17:35:11.658,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
942,2020-02-06T20:00:36.522,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
943,2020-02-06T20:02:46.524,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
944,2020-02-06T20:02:46.476,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
945,2020-02-06T20:05:22.277,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
946,2020-02-06T15:21:08.476,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
947,2020-02-06T15:21:08.520,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
948,2020-02-06T15:20:29.476,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
949,2020-02-06T15:39:56.470,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
950,2020-02-06T15:39:19.513,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
951,2020-02-06T15:53:20.655,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
952,2020-02-06T15:53:57.467,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
953,2020-02-06T16:25:46.507,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
954,2020-02-06T16:25:09.518,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
955,2020-02-06T16:24:33.466,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
956,2020-02-06T16:50:23.613,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
957,2020-02-06T16:48:07.571,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
958,2020-02-06T16:54:55.574,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
959,2020-02-06T16:54:55.618,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
960,2020-02-06T16:52:39.582,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
961,2020-02-06T17:48:54.312,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
962,2020-02-06T17:48:54.313,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
963,2020-02-06T17:50:33.352,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
964,2020-02-06T17:48:21.310,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
965,2020-02-06T17:50:33.352,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
966,2020-02-06T17:53:18.315,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
967,2020-02-06T17:51:06.313,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
968,2020-02-06T17:52:12.307,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
969,2020-02-06T17:52:12.307,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
970,2020-02-06T17:55:05.536,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
971,2020-02-06T18:04:25.646,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
972,2020-02-06T18:06:45.622,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
973,2020-02-06T18:09:05.651,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
974,2020-02-06T18:12:25.051,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
975,2020-02-06T15:18:32.654,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
976,2020-02-06T15:30:26.471,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
977,2020-02-06T15:30:26.513,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
978,2020-02-06T15:29:38.460,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
979,2020-02-06T16:02:48.466,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
980,2020-02-06T16:02:11.235,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
981,2020-02-06T16:02:11.279,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
982,2020-02-06T16:13:13.465,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
983,2020-02-06T16:32:49.506,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
984,2020-02-06T16:31:35.504,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
985,2020-02-06T16:58:13.065,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
986,2020-02-06T17:08:18.569,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
987,2020-02-06T17:08:18.613,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
988,2020-02-06T17:06:13.078,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
989,2020-02-06T19:32:48.653,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
990,2020-02-06T19:24:40.601,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
991,2020-02-06T19:28:44.641,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
992,2020-02-06T20:23:41.654,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
993,2020-02-06T20:23:41.692,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
994,2020-02-06T12:12:44.879,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200115617),0,0,,,,
