,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity
147,LOG,2018-11-21T01:15:08.161Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
148,LOG,2018-11-19T04:28:30.390Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB paused at 2018-11-19T04:28:30,0.0,0.0,,
149,LOG,2018-11-19T05:09:11.910Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T05:09:11,0.0,0.0,,
150,LOG,2018-11-20T08:14:39.207Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB aborted after 5 seconds at 2018-11-20T08:14:39,0.0,0.0,,
151,LOG,2018-11-19T03:34:22.036Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: M05_HD28947_MED_SPLIT // OBS.ID: 200454142),0.0,0.0,,
152,LOG,2018-11-19T04:19:11.653Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T04:19:11,0.0,0.0,,
153,LOG,2018-11-19T05:29:29.045Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: CAL_HD285803_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161374),0.0,0.0,,
154,LOG,2018-11-21T00:34:06.919Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: CAL_HIP54 // OBS.ID: 2215827),0.0,0.0,,
155,LOG,2018-11-19T05:29:29.045Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T05:29:29,0.0,0.0,,
156,LOG,2018-11-19T03:58:30.076Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T03:58:30,0.0,0.0,,
157,LOG,2018-11-20T06:52:42.626Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB finished (TERMINATED) in 1691 seconds at 2018-11-20T06:52:42,0.0,0.0,,
158,LOG,2018-11-19T03:53:32.284Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB continued at 2018-11-19T03:53:32,0.0,0.0,,
159,LOG,2018-11-19T04:10:45.800Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB aborted after 722 seconds at 2018-11-19T04:10:32,0.0,0.0,,
160,LOG,2018-11-19T04:11:16.278Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T04:11:16,0.0,0.0,,
161,LOG,2018-11-20T07:08:57.490Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
162,LOG,2018-11-19T04:28:39.604Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB continued at 2018-11-19T04:28:39,0.0,0.0,,
163,LOG,2018-11-20T08:14:34.213Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,(OBS.NAME: SCI_PDS281 // OBS.ID: 2138820),0.0,0.0,,
164,LOG,2018-11-20T08:14:39.174Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,ACK ABORT (red),0.0,0.0,,
165,LOG,2018-11-20T07:09:25.529Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB started at 2018-11-20T07:09:25,0.0,0.0,,
166,LOG,2018-11-20T07:08:57.494Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,ACK ABORT (red),0.0,0.0,,
167,LOG,2018-11-20T07:09:06.254Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB aborted after 3 seconds at 2018-11-20T07:09:06,0.0,0.0,,
168,LOG,2018-11-19T04:19:11.653Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: SCI_UXTauA_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161403),0.0,0.0,,
169,LOG,2018-11-19T04:18:56.854Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
170,LOG,2018-11-19T04:18:56.893Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB aborted after 460 seconds at 2018-11-19T04:18:56,0.0,0.0,,
171,LOG,2018-11-19T03:58:30.076Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: SCI_UXTauA_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161403),0.0,0.0,,
172,LOG,2018-11-19T04:18:56.858Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,ACK ABORT (red),0.0,0.0,,
173,LOG,2018-11-19T03:58:11.488Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB finished (TERMINATED) in 1429 seconds at 2018-11-19T03:58:11,0.0,0.0,,
174,LOG,2018-11-20T05:32:30.414Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB paused at 2018-11-20T05:32:30,0.0,0.0,,
175,LOG,2018-11-18T20:25:30.823Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB finished (TERMINATED) in 8717 seconds at 2018-11-18T20:25:30,0.0,0.0,,
176,LOG,2018-11-19T03:53:04.408Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB paused at 2018-11-19T03:53:04,0.0,0.0,,
177,LOG,2018-11-21T01:47:29.995Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB paused at 2018-11-21T01:47:29,0.0,0.0,,
178,LOG,2018-11-21T03:53:35.775Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T03:53:35,0.0,0.0,,
179,LOG,2018-11-21T03:53:35.775Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: CAL_HIP16739 // OBS.ID: 2215845),0.0,0.0,,
180,LOG,2018-11-21T02:37:17.146Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 15 seconds at 2018-11-21T02:37:14,0.0,0.0,,
181,LOG,2018-11-22T04:44:47.461Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB finished (TERMINATED) in 1236 seconds at 2018-11-22T04:44:47,0.0,0.0,,
182,LOG,2018-11-22T04:46:13.444Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB started at 2018-11-22T04:46:13,0.0,0.0,,
183,LOG,2018-11-21T02:36:47.885Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 1339 seconds at 2018-11-21T02:36:47,0.0,0.0,,
184,LOG,2018-11-22T04:49:12.027Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,ACK ABORT (red),0.0,0.0,,
185,LOG,2018-11-22T04:46:13.444Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,(OBS.NAME: M05_HD27508_MED_SPLIT // OBS.ID: 200454109),0.0,0.0,,
186,LOG,2018-11-22T05:34:09.044Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB started at 2018-11-22T05:34:09,0.0,0.0,,
187,LOG,2018-11-21T01:56:19.618Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB continued at 2018-11-21T01:56:19,0.0,0.0,,
188,LOG,2018-11-22T04:01:22.479Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB finished (TERMINATED) in 1171 seconds at 2018-11-22T04:01:22,0.0,0.0,,
189,LOG,2018-11-21T02:04:11.191Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T02:04:11,0.0,0.0,,
190,LOG,2018-11-21T02:04:11.191Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
191,LOG,2018-11-22T04:24:11.939Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,(OBS.NAME: GJ65 // OBS.ID: 2215839),0.0,0.0,,
192,LOG,2018-11-21T00:30:17.172Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 1668 seconds at 2018-11-21T00:30:17,0.0,0.0,,
193,LOG,2018-11-21T00:39:43.476Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 337 seconds at 2018-11-21T00:39:43,0.0,0.0,,
194,LOG,2018-11-21T04:21:06.555Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T04:21:06,0.0,0.0,,
195,LOG,2018-11-21T04:20:19.930Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T04:20:19,0.0,0.0,,
196,LOG,2018-11-21T04:20:04.403Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 1589 seconds at 2018-11-21T04:20:04,0.0,0.0,,
197,LOG,2018-11-21T08:57:08.847Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T08:57:08,0.0,0.0,,
198,LOG,2018-11-21T01:13:33.165Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
199,LOG,2018-11-21T01:13:33.168Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,ACK ABORT (red),0.0,0.0,,
200,LOG,2018-11-21T01:13:33.191Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 1996 seconds at 2018-11-21T01:13:33,0.0,0.0,,
201,LOG,2018-11-21T08:26:22.263Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 2343 seconds at 2018-11-21T08:26:22,0.0,0.0,,
202,LOG,2018-11-21T02:03:03.165Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 2812 seconds at 2018-11-21T02:03:03,0.0,0.0,,
203,LOG,2018-11-22T03:39:57.245Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB finished (TERMINATED) in 3172 seconds at 2018-11-22T03:39:57,0.0,0.0,,
204,LOG,2018-11-21T10:52:37.873Z,GRAVITY,wgv,wgv,wgv,bob_ins,70.0,seq,,,,OB finished (TERMINATED) in 6111 seconds at 2018-11-21T10:52:37,0.0,0.0,,
205,LOG,2018-11-22T05:50:02.603Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,ACK ABORT (red),0.0,0.0,,
206,LOG,2018-11-21T03:41:08.071Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 2665 seconds at 2018-11-21T03:41:08,0.0,0.0,,
207,LOG,2018-11-21T03:42:47.851Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
208,LOG,2018-11-22T06:04:00.146Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB finished (TERMINATED) in 813 seconds at 2018-11-22T06:04:00,0.0,0.0,,
209,LOG,2018-11-22T06:04:23.983Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,(OBS.NAME: M05_HD27508_MED_SPLIT // OBS.ID: 200454109),0.0,0.0,,
210,LOG,2018-11-22T06:08:16.739Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB finished (TERMINATED) in 233 seconds at 2018-11-22T06:08:16,0.0,0.0,,
211,LOG,2018-11-21T03:53:27.506Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB finished (TERMINATED) in 640 seconds at 2018-11-21T03:53:27,0.0,0.0,,
212,LOG,2018-11-21T02:36:59.783Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
213,LOG,2018-11-21T02:36:59.783Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T02:36:59,0.0,0.0,,
214,LOG,2018-11-21T05:53:58.839Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
215,LOG,2018-11-21T05:54:11.185Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T05:54:11,0.0,0.0,,
216,LOG,2018-11-21T05:54:11.185Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
217,LOG,2018-11-26T15:13:28.977Z,GRAVITY,wgv,wgv,wgv,bob_ins,216.0,seq,,,,OB started at 2018-11-26T15:13:28,0.0,0.0,,
218,LOG,2018-11-26T18:43:27.552Z,GRAVITY,wgv,wgv,wgv,bob_ins,216.0,seq,,,,OB started at 2018-11-26T18:43:27,0.0,0.0,,
219,LOG,2018-11-21T06:38:28.751Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_3C120 // OBS.ID: 2215716),0.0,0.0,,
220,LOG,2018-11-21T06:21:51.768Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T06:21:51,0.0,0.0,,
221,LOG,2018-11-21T06:21:54.099Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 3 seconds at 2018-11-21T06:21:54,0.0,0.0,,
222,LOG,2018-11-21T06:33:31.433Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T06:33:31,0.0,0.0,,
223,LOG,2018-11-21T06:35:08.839Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 35 seconds at 2018-11-21T06:34:06,0.0,0.0,,
224,LOG,2018-11-21T06:35:58.552Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_3C120 // OBS.ID: 2215716),0.0,0.0,,
225,LOG,2018-11-22T08:08:48.425Z,GRAVITY,wgv,wgv,wgv,bob_ins,63.0,seq,,,,OB started at 2018-11-22T08:08:48,0.0,0.0,,
226,LOG,2018-11-22T08:08:48.425Z,GRAVITY,wgv,wgv,wgv,bob_ins,63.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
227,LOG,2018-11-21T05:33:56.069Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T05:33:56,0.0,0.0,,
228,LOG,2018-11-19T03:12:06.670Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
229,LOG,2018-11-20T06:24:31.656Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,(OBS.NAME: CAL_BD+23_728 // OBS.ID: 2149341),0.0,0.0,,
230,LOG,2018-11-19T03:12:06.676Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,ACK ABORT (red),0.0,0.0,,
231,LOG,2018-11-19T03:14:06.621Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: M05_HD28947_MED_SPLIT // OBS.ID: 200454142),0.0,0.0,,
232,LOG,2018-11-20T05:32:33.406Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB continued at 2018-11-20T05:32:33,0.0,0.0,,
233,LOG,2018-11-26T03:59:30.206Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,OB finished (TERMINATED) in 1469 seconds at 2018-11-26T03:59:30,0.0,0.0,,
234,LOG,2018-11-21T22:47:47.078Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0.0,0.0,,
235,LOG,2018-11-22T05:00:04.449Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB finished (TERMINATED) in 639 seconds at 2018-11-22T05:00:04,0.0,0.0,,
236,LOG,2018-11-21T02:56:27.598Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
237,LOG,2018-11-21T02:56:27.640Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 1119 seconds at 2018-11-21T02:56:27,0.0,0.0,,
238,LOG,2018-11-21T02:56:43.295Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
239,LOG,2018-11-26T08:28:52.486Z,GRAVITY,wgv,wgv,wgv,bob_25234,129.0,seq,,,,(OBS.NAME: CAL_HD75789_C_2 // OBS.ID: 2067047),0.0,0.0,,
240,LOG,2018-11-22T00:50:00.171Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB started at 2018-11-22T00:50:00,0.0,0.0,,
241,LOG,2018-11-21T02:14:28.808Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T02:14:28,0.0,0.0,,
242,LOG,2018-11-21T04:20:42.403Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 13 seconds at 2018-11-21T04:20:32,0.0,0.0,,
243,LOG,2018-11-21T04:21:06.555Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
244,LOG,2018-11-21T22:04:54.612Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB started at 2018-11-21T22:04:54,0.0,0.0,,
245,LOG,2018-11-20T21:43:41.935Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-20T21:43:41,0.0,0.0,,
246,LOG,2018-11-21T01:14:06.407Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_NGC1068 // OBS.ID: 2215710),0.0,0.0,,
247,LOG,2018-11-21T01:15:57.863Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 15 seconds at 2018-11-21T01:15:54,0.0,0.0,,
248,LOG,2018-11-21T00:34:06.919Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T00:34:06,0.0,0.0,,
249,LOG,2018-11-24T20:58:53.019Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB started at 2018-11-24T20:58:53,0.0,0.0,,
250,LOG,2018-11-22T02:45:57.167Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB finished (TERMINATED) in 1763 seconds at 2018-11-22T02:45:57,0.0,0.0,,
251,LOG,2018-11-22T02:47:05.721Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB started at 2018-11-22T02:47:05,0.0,0.0,,
252,LOG,2018-11-22T02:47:05.721Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,(OBS.NAME: GJ65 // OBS.ID: 2215839),0.0,0.0,,
253,LOG,2018-11-21T00:40:17.888Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB started at 2018-11-21T00:40:17,0.0,0.0,,
254,LOG,2018-11-21T00:40:17.889Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: SCI_Mrk335 // OBS.ID: 2215713),0.0,0.0,,
255,LOG,2018-11-22T02:16:34.266Z,GRAVITY,wgv,wgv,wgv,bob_8351,103.0,seq,,,,OB started at 2018-11-22T02:16:34,0.0,0.0,,
256,LOG,2018-11-20T23:53:58.553Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,OB aborted after 755 seconds at 2018-11-20T23:53:42,0.0,0.0,,
257,LOG,2018-11-21T00:02:29.977Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: CAL_HIP54 // OBS.ID: 2215827),0.0,0.0,,
258,LOG,2018-11-19T05:09:11.910Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,(OBS.NAME: SCI_UXTauA_GRAVITY_UT1UT2UT3UT4_MED // OBS.ID: 2161403),0.0,0.0,,
259,LOG,2018-11-20T23:38:33.843Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,ACK ABORT (red),0.0,0.0,,
260,LOG,2018-11-20T23:41:07.598Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: CAL_HIP54 // OBS.ID: 2215827),0.0,0.0,,
261,LOG,2018-11-20T08:55:54.335Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,ACK ABORT (red),0.0,0.0,,
262,LOG,2018-11-20T08:55:54.368Z,GRAVITY,wgv,wgv,wgv,bob_36706,246.0,seq,,,,OB aborted after 783 seconds at 2018-11-20T08:55:54,0.0,0.0,,
263,LOG,2018-11-19T06:48:05.433Z,GRAVITY,wgv,wgv,wgv,bob_42908,55.0,seq,,,,OB started at 2018-11-19T06:48:05,0.0,0.0,,
264,LOG,2018-11-18T08:56:54.195Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB aborted after 734 seconds at 2018-11-18T08:56:54,0.0,0.0,,
265,LOG,2018-11-20T21:43:41.935Z,GRAVITY,wgv,wgv,wgv,bob_31295,115.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0.0,0.0,,
266,LOG,2018-11-18T08:56:54.158Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
267,LOG,2018-11-18T08:44:40.690Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T08:44:40,0.0,0.0,,
268,LOG,2018-11-25T02:57:52.723Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB paused at 2018-11-25T02:57:52,0.0,0.0,,
269,LOG,2018-11-25T03:17:16.070Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB started at 2018-11-25T03:17:16,0.0,0.0,,
270,LOG,2018-11-23T22:07:54.060Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0.0,0.0,,
271,LOG,2018-11-24T01:23:29.014Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB started at 2018-11-24T01:23:29,0.0,0.0,,
272,LOG,2018-11-24T01:23:39.652Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB aborted after 10 seconds at 2018-11-24T01:23:39,0.0,0.0,,
273,LOG,2018-11-25T04:55:09.792Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB finished (TERMINATED) in 1755 seconds at 2018-11-25T04:55:09,0.0,0.0,,
274,LOG,2018-11-25T05:02:48.273Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB continued at 2018-11-25T05:02:48,0.0,0.0,,
275,LOG,2018-11-22T12:29:14.721Z,GRAVITY,wgv,wgv,wgv,bob_ins,63.0,seq,,,,OB aborted after 12 seconds at 2018-11-22T12:29:09,0.0,0.0,,
276,LOG,2018-11-22T12:29:51.479Z,GRAVITY,wgv,wgv,wgv,bob_ins,63.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
277,LOG,2018-11-22T12:29:55.857Z,GRAVITY,wgv,wgv,wgv,bob_ins,63.0,seq,,,,OB finished (TERMINATED) in 4 seconds at 2018-11-22T12:29:55,0.0,0.0,,
278,LOG,2018-11-24T00:19:02.765Z,GRAVITY,wgv,wgv,wgv,bob_46057,237.0,seq,,,,(OBS.NAME: B02_HD8498_MED_SPLIT // OBS.ID: 200452522),0.0,0.0,,
279,LOG,2018-11-25T04:25:54.964Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,(OBS.NAME: SCI_BetaPic // OBS.ID: 2176914),0.0,0.0,,
280,LOG,2018-11-25T03:31:35.129Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,(OBS.NAME: SCI_BetaPic // OBS.ID: 2176906),0.0,0.0,,
281,LOG,2018-11-25T09:31:30.958Z,GRAVITY,wgv,wgv,wgv,bob_ins,75.0,seq,,,,OB started at 2018-11-25T09:31:30,0.0,0.0,,
282,LOG,2018-11-25T05:27:47.234Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB paused at 2018-11-25T05:27:47,0.0,0.0,,
283,LOG,2018-11-22T12:24:55.236Z,GRAVITY,wgv,wgv,wgv,bob_ins,63.0,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0.0,0.0,,
284,LOG,2018-11-22T12:28:57.475Z,GRAVITY,wgv,wgv,wgv,bob_ins,63.0,seq,,,,OB started at 2018-11-22T12:28:57,0.0,0.0,,
285,LOG,2018-11-25T05:40:18.258Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,OB aborted after 1004 seconds at 2018-11-25T05:40:10,0.0,0.0,,
286,LOG,2018-11-25T05:41:11.224Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,(OBS.NAME: SCI_BetaPic // OBS.ID: 2176922),0.0,0.0,,
287,LOG,2018-11-18T06:21:10.726Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,ERROR: ACK ABORT (red),0.0,0.0,,
288,LOG,2018-11-18T06:21:10.743Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,ACK ABORT (red),0.0,0.0,,
289,LOG,2018-11-23T00:34:49.639Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,(OBS.NAME: CAL_HD11389_2 // OBS.ID: 200454576),0.0,0.0,,
290,LOG,2018-11-22T22:52:49.965Z,GRAVITY,wgv,wgv,wgv,bob_26406,208.0,seq,,,,OB finished (TERMINATED) in 4115 seconds at 2018-11-22T22:52:49,0.0,0.0,,
291,LOG,2018-11-24T03:52:39.149Z,GRAVITY,wgv,wgv,wgv,bob_33021,73.0,seq,,,,OB finished (TERMINATED) in 4110 seconds at 2018-11-24T03:52:39,0.0,0.0,,
292,LOG,2018-11-25T05:53:02.723Z,GRAVITY,wgv,wgv,wgv,bob_24800,223.0,seq,,,,(OBS.NAME: SCI_BetaPic // OBS.ID: 2176922),0.0,0.0,,
293,LOG,2018-11-18T05:46:59.887Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,OB started at 2018-11-18T05:46:59,0.0,0.0,,
294,LOG,2018-11-18T05:54:17.101Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,ACK ABORT (red),0.0,0.0,,
295,LOG,2018-11-18T05:54:29.523Z,GRAVITY,wgv,wgv,wgv,bob_1976,82.0,seq,,,,(OBS.NAME: SCI_WDS_J05353-0523BE_dual-offaxis // OBS.ID: 200454404),0.0,0.0,,
