,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity,keywmask
613,LOG,2019-01-23T09:47:09.614Z,GRAVITY,wgv,wgv,wgv,bob_ins,69,seq,,,,OB started at 2019-01-23T09:47:09,0,0,,,
614,LOG,2019-01-22T05:45:48.160Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 2701 seconds at 2019-01-22T05:45:48,0,0,,,
615,LOG,2019-01-22T05:57:54.889Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ACK ABORT (red),0,0,,,
616,LOG,2019-01-22T05:57:54.895Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB aborted after 717 seconds at 2019-01-22T05:57:54,0,0,,,
617,LOG,2019-01-22T07:24:22.282Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T07:24:22,0,0,,,
618,LOG,2019-01-22T06:48:38.653Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ACK ABORT (red),0,0,,,
619,LOG,2019-01-22T06:48:38.660Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB aborted after 2733 seconds at 2019-01-22T06:48:38,0,0,,,
620,LOG,2019-01-22T06:50:27.314Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: CAL_DGCir // OBS.ID: 2139907),0,0,,,
621,LOG,2019-01-22T07:05:29.899Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB continued at 2019-01-22T07:05:29,0,0,,,
622,LOG,2019-01-21T08:31:25.633Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: CAL_HD_95470 // OBS.ID: 2262362),0,0,,,
623,LOG,2019-01-21T07:44:39.675Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB finished (TERMINATED) in 3109 seconds at 2019-01-21T07:44:39,0,0,,,
624,LOG,2019-01-27T04:13:10.288Z,GRAVITY,wgv,wgv,wgv,bob_18363,144,seq,,,,OB aborted after 778 seconds at 2019-01-27T04:12:52,0,0,,,
625,LOG,2019-01-28T04:53:38.505Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB started at 2019-01-28T04:53:38,0,0,,,
626,LOG,2019-01-27T06:14:09.615Z,GRAVITY,wgv,wgv,wgv,bob_ins,209,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
627,LOG,2019-01-21T05:03:59.396Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T05:03:59,0,0,,,
628,LOG,2019-01-21T04:49:51.927Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,"Parallel : WaitForAll failed, reason : ACK ABORT (red)",0,0,,,
629,LOG,2019-01-21T04:50:01.783Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB aborted after 1741 seconds at 2019-01-21T04:50:01,0,0,,,
630,LOG,2019-01-21T06:52:50.033Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T06:52:50,0,0,,,
631,LOG,2019-01-21T06:52:50.033Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_TW_Hya // OBS.ID: 2261910),0,0,,,
632,LOG,2019-01-21T08:31:25.633Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T08:31:25,0,0,,,
633,LOG,2019-01-21T09:37:46.139Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB aborted after 2030 seconds at 2019-01-21T09:37:46,0,0,,,
634,LOG,2019-01-21T08:56:47.125Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_TW_Hya // OBS.ID: 2261910),0,0,,,
635,LOG,2019-01-21T08:57:39.272Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB aborted after 43 seconds at 2019-01-21T08:57:30,0,0,,,
636,LOG,2019-01-21T08:58:26.358Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T08:58:26,0,0,,,
637,LOG,2019-01-21T09:00:27.783Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T09:00:27,0,0,,,
638,LOG,2019-01-21T09:00:27.783Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_TW_Hya // OBS.ID: 2261910),0,0,,,
639,LOG,2019-01-21T07:45:06.586Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_TW_Hya // OBS.ID: 2261910),0,0,,,
640,LOG,2019-01-21T07:45:06.586Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T07:45:06,0,0,,,
641,LOG,2019-01-21T08:30:02.751Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB finished (TERMINATED) in 2696 seconds at 2019-01-21T08:30:02,0,0,,,
642,LOG,2019-01-21T19:07:04.894Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,"Parallel : WaitForAll failed, reason : ACK ABORT (red)",0,0,,,
643,LOG,2019-01-21T14:51:59.645Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,OB finished (TERMINATED) in 435 seconds at 2019-01-21T14:51:59,0,0,,,
644,LOG,2019-01-21T14:53:11.391Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,OB started at 2019-01-21T14:53:11,0,0,,,
645,LOG,2019-01-21T14:53:11.391Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
646,LOG,2019-01-21T15:38:19.325Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
647,LOG,2019-01-21T18:59:35.703Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-21T18:59:35,0,0,,,
648,LOG,2019-01-24T23:53:22.581Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB started at 2019-01-24T23:53:22,0,0,,,
649,LOG,2019-01-24T23:53:22.581Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,(OBS.NAME: Maintenance // OBS.ID: -1),0,0,,,
650,LOG,2019-01-25T04:44:06.565Z,GRAVITY,wgv,wgv,wgv,bob_30290,43,seq,,,,OB finished (TERMINATED) in 128 seconds at 2019-01-25T04:44:06,0,0,,,
651,LOG,2019-01-25T04:46:43.622Z,GRAVITY,wgv,wgv,wgv,bob_30290,43,seq,,,,(OBS.NAME: Maintenance // OBS.ID: -1),0,0,,,
652,LOG,2019-01-26T08:05:28.760Z,GRAVITY,wgv,wgv,wgv,bob_ins,125,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
653,LOG,2019-01-26T10:24:01.934Z,GRAVITY,wgv,wgv,wgv,bob_ins,125,seq,,,,OB finished (TERMINATED) in 8313 seconds at 2019-01-26T10:24:01,0,0,,,
654,LOG,2019-01-24T00:33:20.388Z,GRAVITY,wgv,wgv,wgv,bob_44306,48,seq,,,,OB finished (TERMINATED) in 2402 seconds at 2019-01-24T00:33:20,0,0,,,
655,LOG,2019-01-24T00:33:53.020Z,GRAVITY,wgv,wgv,wgv,bob_44306,48,seq,,,,(OBS.NAME: SCI_HD_53917_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257323),0,0,,,
656,LOG,2019-01-23T23:50:34.229Z,GRAVITY,wgv,wgv,wgv,bob_44306,48,seq,,,,OB aborted after 3547 seconds at 2019-01-23T23:50:34,0,0,,,
657,LOG,2019-01-24T01:41:10.711Z,GRAVITY,wgv,wgv,wgv,bob_44306,48,seq,,,,(OBS.NAME: CAL_HD_55526_GRAVITY_A0G1J2J3_HIGH-SPLIT // OBS.ID: 2257452),0,0,,,
658,LOG,2019-01-24T02:03:52.915Z,GRAVITY,wgv,wgv,wgv,bob_44306,48,seq,,,,OB finished (TERMINATED) in 1362 seconds at 2019-01-24T02:03:52,0,0,,,
659,LOG,2019-01-23T01:53:40.227Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB started at 2019-01-23T01:53:40,0,0,,,
660,LOG,2019-01-23T02:14:35.648Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB finished (TERMINATED) in 1255 seconds at 2019-01-23T02:14:35,0,0,,,
661,LOG,2019-01-21T12:19:05.847Z,GRAVITY,wgv,wgv,wgv,bob_ins,35,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
662,LOG,2019-01-21T14:59:42.220Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
663,LOG,2019-01-21T15:30:38.188Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,OB finished (TERMINATED) in 1856 seconds at 2019-01-21T15:30:38,0,0,,,
664,LOG,2019-01-25T00:28:04.014Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB started at 2019-01-25T00:28:04,0,0,,,
665,LOG,2019-01-25T01:03:54.625Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB aborted after 17 seconds at 2019-01-25T01:03:47,0,0,,,
666,LOG,2019-01-25T01:14:50.215Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB started at 2019-01-25T01:14:50,0,0,,,
667,LOG,2019-01-25T01:00:19.786Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB aborted after 1490 seconds at 2019-01-25T00:57:33,0,0,,,
668,LOG,2019-01-25T01:04:15.903Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB started at 2019-01-25T01:04:15,0,0,,,
669,LOG,2019-01-25T01:04:15.904Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,(OBS.NAME: B02_HD23319_MED_SPLIT // OBS.ID: 200452156),0,0,,,
670,LOG,2019-01-25T01:06:37.157Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB finished (TERMINATED) in 142 seconds at 2019-01-25T01:06:37,0,0,,,
671,LOG,2019-01-25T02:14:06.715Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB finished (TERMINATED) in 3556 seconds at 2019-01-25T02:14:06,0,0,,,
672,LOG,2019-01-24T23:55:18.558Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,(OBS.NAME: Maintenance // OBS.ID: -1),0,0,,,
673,LOG,2019-01-25T03:21:56.012Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,(OBS.NAME: Maintenance // OBS.ID: -1),0,0,,,
674,LOG,2019-01-25T03:28:02.473Z,GRAVITY,wgv,wgv,wgv,bob_47831,78,seq,,,,OB started at 2019-01-25T03:28:02,0,0,,,
675,LOG,2019-01-25T03:38:15.449Z,GRAVITY,wgv,wgv,wgv,bob_47831,78,seq,,,,"Parallel : WaitForAll failed, reason : ACK ABORT (red)",0,0,,,
676,LOG,2019-01-25T04:22:27.891Z,GRAVITY,wgv,wgv,wgv,bob_47831,78,seq,,,,OB finished (TERMINATED) in 181 seconds at 2019-01-25T04:22:27,0,0,,,
677,LOG,2019-01-21T17:27:40.742Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,OB aborted after 743 seconds at 2019-01-21T17:27:38,0,0,,,
678,LOG,2019-01-25T03:05:57.805Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB started at 2019-01-25T03:05:57,0,0,,,
679,LOG,2019-01-25T03:05:57.805Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
680,LOG,2019-01-25T03:06:00.432Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,OB aborted after 0 seconds at 2019-01-25T03:05:57,0,0,,,
681,LOG,2019-01-25T03:06:47.996Z,GRAVITY,wgv,wgv,wgv,bob_38613,94,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,
682,LOG,2019-01-21T23:31:29.998Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB aborted after 12116 seconds at 2019-01-21T23:31:29,0,0,,,
683,LOG,2019-01-22T20:51:55.222Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB aborted after 4922 seconds at 2019-01-22T20:50:16,0,0,,,
684,LOG,2019-01-22T23:58:11.411Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB aborted after 91 seconds at 2019-01-22T23:54:25,0,0,,,
685,LOG,2019-01-21T16:39:35.512Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,OB finished (TERMINATED) in 3676 seconds at 2019-01-21T16:39:35,0,0,,,
686,LOG,2019-01-21T17:15:15.085Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,OB started at 2019-01-21T17:15:15,0,0,,,
687,LOG,2019-01-21T17:15:15.085Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
688,LOG,2019-01-21T14:59:42.220Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,OB started at 2019-01-21T14:59:42,0,0,,,
689,LOG,2019-01-21T15:38:19.325Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,OB started at 2019-01-21T15:38:19,0,0,,,
690,LOG,2019-01-21T18:57:34.884Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB paused at 2019-01-21T18:57:34,0,0,,,
691,LOG,2019-01-21T19:07:07.293Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB aborted after 449 seconds at 2019-01-21T19:07:04,0,0,,,
692,LOG,2019-01-21T19:13:24.160Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-21T19:13:24,0,0,,,
693,LOG,2019-01-21T19:13:24.160Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
694,LOG,2019-01-21T19:34:21.169Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB finished (TERMINATED) in 1257 seconds at 2019-01-21T19:34:21,0,0,,,
695,LOG,2019-01-21T20:09:33.932Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-21T20:09:33,0,0,,,
696,LOG,2019-01-21T17:27:37.957Z,GRAVITY,wgv,wgv,wgv,bob_24410,154,seq,,,,"Parallel : WaitForAll failed, reason : ACK ABORT (red)",0,0,,,
697,LOG,2019-01-22T06:50:27.314Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T06:50:27,0,0,,,
698,LOG,2019-01-22T20:54:00.587Z,GRAVITY,wgv,wgv,wgv,bob_35616,65,seq,,,,OB paused at 2019-01-22T20:54:00,0,0,,,
699,LOG,2019-01-22T06:03:05.091Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: SCI_PDS133 // OBS.ID: 2138803),0,0,,,
700,LOG,2019-01-22T09:04:31.868Z,GRAVITY,wgv,wgv,wgv,bob_ins,134,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
701,LOG,2019-01-22T09:03:37.631Z,GRAVITY,wgv,wgv,wgv,bob_ins,134,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
702,LOG,2019-01-22T11:55:10.482Z,GRAVITY,wgv,wgv,wgv,bob_ins,134,seq,,,,OB finished (TERMINATED) in 10239 seconds at 2019-01-22T11:55:10,0,0,,,
703,LOG,2019-01-22T01:31:23.030Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ERROR: ACK ABORT (red),0,0,,,
704,LOG,2019-01-22T01:31:23.035Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ACK ABORT (red),0,0,,,
705,LOG,2019-01-22T01:16:16.871Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T01:16:16,0,0,,,
706,LOG,2019-01-22T01:16:16.871Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,(OBS.NAME: SCI_HL_Tau // OBS.ID: 2262014),0,0,,,
707,LOG,2019-01-22T01:23:19.140Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,ACK ABORT (red),0,0,,,
708,LOG,2019-01-22T01:27:22.757Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T01:27:22,0,0,,,
709,LOG,2019-01-22T04:59:53.348Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 2740 seconds at 2019-01-22T04:59:53,0,0,,,
710,LOG,2019-01-22T00:06:56.521Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB aborted after 101 seconds at 2019-01-22T00:03:42,0,0,,,
711,LOG,2019-01-22T00:22:03.413Z,GRAVITY,wgv,wgv,wgv,bob_47917,119,seq,,,,OB started at 2019-01-22T00:22:03,0,0,,,
712,LOG,2019-01-22T00:45:23.049Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB started at 2019-01-22T00:45:23,0,0,,,
713,LOG,2019-01-22T00:45:29.333Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB aborted after 6 seconds at 2019-01-22T00:45:29,0,0,,,
714,LOG,2019-01-22T07:31:53.409Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB continued at 2019-01-22T07:31:53,0,0,,,
715,LOG,2019-01-22T07:48:45.679Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 1463 seconds at 2019-01-22T07:48:45,0,0,,,
716,LOG,2019-01-22T07:31:35.360Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB paused at 2019-01-22T07:31:35,0,0,,,
717,LOG,2019-01-22T07:22:24.788Z,GRAVITY,wgv,wgv,wgv,bob_6734,199,seq,,,,OB finished (TERMINATED) in 1917 seconds at 2019-01-22T07:22:24,0,0,,,
718,LOG,2019-01-21T08:55:56.872Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB finished (TERMINATED) in 1471 seconds at 2019-01-21T08:55:56,0,0,,,
719,LOG,2019-01-21T08:56:47.125Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T08:56:47,0,0,,,
720,LOG,2019-01-21T08:58:26.358Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_TW_Hya // OBS.ID: 2261910),0,0,,,
721,LOG,2019-01-21T08:59:30.537Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB aborted after 57 seconds at 2019-01-21T08:59:23,0,0,,,
722,LOG,2019-01-21T09:03:41.032Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,ERROR: ACK ABORT (red),0,0,,,
723,LOG,2019-01-21T09:03:41.037Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,ACK ABORT (red),0,0,,,
724,LOG,2019-01-21T09:03:56.304Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB started at 2019-01-21T09:03:56,0,0,,,
725,LOG,2019-01-21T09:03:56.304Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,(OBS.NAME: SCI_TW_Hya // OBS.ID: 2261910),0,0,,,
726,LOG,2019-01-21T05:59:51.483Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,"Parallel : WaitForAll failed, reason : ACK ABORT (red)",0,0,,,
727,LOG,2019-01-21T06:00:17.638Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB aborted after 1215 seconds at 2019-01-21T06:00:17,0,0,,,
728,LOG,2019-01-21T05:37:38.699Z,GRAVITY,wgv,wgv,wgv,bob_45695,97,seq,,,,OB finished (TERMINATED) in 2019 seconds at 2019-01-21T05:37:38,0,0,,,
729,LOG,2019-01-28T09:27:25.344Z,GRAVITY,wgv,wgv,wgv,bob_27368,133,seq,,,,OB finished (TERMINATED) in 1696 seconds at 2019-01-28T09:27:25,0,0,,,
730,LOG,2019-01-28T09:30:14.869Z,GRAVITY,wgv,wgv,wgv,bob_ins,98,seq,,,,OB started at 2019-01-28T09:30:14,0,0,,,
731,LOG,2019-01-26T05:44:12.283Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB started at 2019-01-26T05:44:12,0,0,,,
732,LOG,2019-01-26T05:44:12.283Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,(OBS.NAME: CAL_L2_EHA_line // OBS.ID: 2093819),0,0,,,
733,LOG,2019-01-26T05:50:13.070Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,(OBS.NAME: CAL_L2_EHA_line // OBS.ID: 2093819),0,0,,,
734,LOG,2019-01-26T06:24:25.797Z,GRAVITY,wgv,wgv,wgv,bob_31863,18,seq,,,,OB aborted after 2051 seconds at 2019-01-26T06:24:24,0,0,,,
735,LOG,2019-02-01T03:24:02.626Z,GRAVITY,wgv,wgv,wgv,bob_ins,235,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,
736,LOG,2019-02-01T03:24:02.626Z,GRAVITY,wgv,wgv,wgv,bob_ins,235,seq,,,,OB started at 2019-02-01T03:24:02,0,0,,,
737,LOG,2019-02-01T04:12:59.423Z,GRAVITY,wgv,wgv,wgv,bob_ins,235,seq,,,,OB finished (TERMINATED) in 2937 seconds at 2019-02-01T04:12:59,0,0,,,
